file	line	declaration	note
lib/screens/tv/sections/tv_about_screen.dart	117	onSelect: () => _open(AboutScreen.privacyUrl),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	122	title: t.about.openSourceLicenses,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	124	onSelect: _openLicenses,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	223	title: kind == MediaKind.show ? t.unifiedCatalog.discovery.allSeries : t.unifiedCatalog.discovery.allMovies,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	245	final confirmed = await showConfirmDialog(context, title: title, message: message, confirmText: t.common.confirm);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	257	title: t.libraries.refreshMetadata,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	258	message: t.libraries.refreshMetadataConfirm(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	260	successMessage: t.messages.metadataRefreshStarted(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	265	title: t.libraries.scanLibrary,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	266	message: t.libraries.scanLibraryConfirm(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	268	successMessage: t.messages.libraryScanStarted(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	273	title: t.libraries.analyzeLibrary,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	274	message: t.libraries.analyzeLibraryConfirm(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	276	successMessage: t.libraries.analysisStarted(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	281	title: t.libraries.emptyTrash,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	282	message: t.libraries.emptyTrashConfirm(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	284	successMessage: t.libraries.trashEmptied(title: library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	310	title: t.libraries.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	319	title: t.libraries.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	328	onPressed: () => setState(() => _reordering = false),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	357	title: t.libraries.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	370	onPressed: refresh,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	382	onPressed: () => setState(() => _reordering = true),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	402	title: library.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	407	onSelect: () => _openActionSheet(library, isHidden: hiddenKeys.contains(library.globalKey)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_libraries_screen.dart	516	onPressed: () => setState(() => _movingIndex = isMoving ? null : index),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_library_action_sheet.dart	156	onPressed: () => onChoose(actions[index]),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_library_action_sheet.dart	163	children: [TvPanelButton(scale: scale, label: t.common.close, onPressed: onClose, primary: false)],	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_now_watching_screen.dart	107	title: t.nowWatching.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	78	title: t.tvMyPleya.servers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	92	title: t.connections.addConnection,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	96	onSelect: _openAddConnection,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	101	title: t.pleyaShare.hostTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	103	onSelect: _openPleyaShare,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	115	title: server.displayLabel,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	125	onSelect: () => _disconnect(server),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	137	title: source.displayLabel,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_servers_page.dart	139	onSelect: () => _removeSource(source),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_auth_view.dart	207	onSelect: widget.enabled ? widget.onSelected : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_collection_screen.dart	173	title: t.unifiedCatalog.states.errorTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_collection_screen.dart	185	return TvCatalogEmptyState(title: t.collections.empty, body: t.collections.emptyBody);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_collection_screen.dart	204	onSelect: () => widget.onSelectItem(item),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_collection_screen.dart	332	onPressed: onPlay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_collection_screen.dart	343	onPressed: onShuffle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_collection_screen.dart	355	onPressed: onDelete,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_discovery_landing_screen.dart	213	onSelect: _openAllScreen,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_discovery_landing_screen.dart	233	// the title: a re-projection reorders rows without losing	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_discovery_landing_screen.dart	237	title: rails[i].title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_discovery_landing_screen.dart	335	title: t.unifiedCatalog.states.errorTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_discovery_landing_screen.dart	342	title: t.unifiedCatalog.discovery.emptyTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_discovery_landing_screen.dart	398	TvPanelButton(scale: scale, label: actionLabel!, onPressed: onAction!, primary: true, autofocus: true),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_media_source_picker_route.dart	593	title: representative.displayTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_media_source_picker_route.dart	740	title: widget.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_movies_landing_screen.dart	35	title: t.unifiedCatalog.moviesTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_movies_screen.dart	55	title: t.unifiedCatalog.discovery.allMovies,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	107	title: t.watchlist.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	115	title: t.seerr.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	122	title: t.navigation.downloads,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	137	title: t.libraries.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	143	title: t.tvMyPleya.servers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	150	title: t.tvMyPleya.activity,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	160	title: t.watchTogether.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	171	title: t.settings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	177	title: t.tvMyPleya.logs,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	183	title: t.about.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	189	title: t.common.logout,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	445	onSelect: () => onOpen(tiles[i]),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	532	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	553	? t.tvMyPleya.semantics.tile(title: tile.title, subtitle: tile.subtitle)	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	555	title: tile.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	708	onSelect: onSwitchProfile,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_my_pleya_screen.dart	743	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_offline_home_screen.dart	128	onPressed: widget.isReconnecting ? () {} : widget.onReconnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_offline_home_screen.dart	139	onPressed: widget.onManageServers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_offline_home_screen.dart	168	title: server.displayLabel,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_offline_home_screen.dart	170	onSelect: widget.onManageServers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_person_screen.dart	107	title: t.unifiedCatalog.states.errorTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_person_screen.dart	119	return TvCatalogEmptyState(title: t.discover.noContentAvailable, body: '');	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_person_screen.dart	137	onSelect: () => widget.onSelectItem(item),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_profile_gate.dart	96	onSelect: switching ? null : () => onSelect(profiles[i]),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_profile_gate.dart	106	onPressed: switching ? () {} : onManageProfiles,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/tv_profile_gate.dart	146	onSelect: onSelect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
